linear_mps,angular_rad_s
0.05836407818454563,0.4521550145570191
0.08931256307077559,0.9
0.16253862983097056,0.555522908654494
0.17365007161153653,0.5242875621794453
0.14400876324522266,0.9
0.23892953965554078,0.48909053163976074
0.23062487385313107,0.3782447366605682
0.21188827343300273,0.2985754915491501
0.22926352182885518,0.12108668113141538
0.25127711827243343,0.2659207026053335
0.21537025730668768,0.02292660668696861
0.25987001759039,0.149789247928353
0.25733379934187656,0.03827308189143532
0.2060699488504802,-0.004982918399752019
0.29550229207917483,0.055284498584561276
0.2535238820941527,-0.030432338396178687
0.23818041016199246,-0.20801636861387326
0.2565400235365602,-0.1563459371995084
0.25163658662259075,-0.12576903797605163
0.2517713056064575,-0.20103911277058104
0.23706505620980506,-0.0030263019776766084
0.252605214561486,-0.0145134820800051
0.27263183728587204,0.07508941629512837
0.2053111811065138,-0.4058566522871439
0.2744508663962531,-0.28938206651523435
0.25775927909450524,-0.2625419111004469
0.29919710853605175,0.2328413438315592
0.23891489689487358,0.12947229396595306
0.2481510874552681,0.082491598380263
0.24711644130471414,0.02883535461017421
0.20065015400577174,0.6263971305704716
0.2637912598272734,-0.06883737779054958
0.23107383832857772,-0.034229843242082884
0.25517108348697237,-0.10345930396576354
0.2669060162247575,-0.1733786573328979
0.22808756100528982,-0.16261442582543303
0.22045672792851795,-0.16775362341620248
0.28635301628235305,-0.08462846476539682
0.2607720907065141,0.10924793549606471
0.25735386928679355,0.09772639848868231
0.11729103505768806,-0.13833450953795484
0.25840300799565497,-0.3161844352500186
0.2714713900018772,-0.10647790633266001
0.26442319090492183,-0.4252543066230495
0.25663216328162264,-0.341457362297868
0.2442552922250565,-0.26873941353185615
0.2081567644015756,0.0957624273582133
0.23676514906653054,-0.32506274278762237
0.2501362946194226,-0.363491258914826
0.2611505748270201,-0.36032616142913554
0.18801022408088333,-0.3590695635381675
0.2109349510687189,-0.13593080838205446
0.11805723526468458,0.395634004056252
0.25198072936323895,-0.3366049585688025
0.23523721874307194,-0.2696015030544646
0.25957853603950126,-0.20679369098827818
0.2756810364521707,0.023934136112716692
0.2510767462595316,-0.176368709680506
0.08210304298780849,0.45452765016951263
0.25025925266785265,-0.28409813331309225
0.10321970377937717,0.12652552585171423
0.24562532211181656,-0.2724457047921678
0.21640187040476916,-0.2150495920840516
0.22379164765449103,-0.13683167752526254
0.1630514706692739,-0.3934664331561066
0.21864812218515622,0.03790105245216563
0.2578334044370766,0.04029738032514518
0.2991496869473365,0.2209696439497254
0.23892105408756617,0.026336332833214536
0.2436597761986651,-0.15764469866820482
0.24540128598670355,0.019793124116779737
0.26031480810038843,0.07958466090401906
0.236751459439986,0.0900353347100579
0.2522425878924989,-0.1218312382266727
0.22308404161849688,-0.08281449633690935
0.22296555839824014,0.09006816937653037
0.253816658864603,0.07625456872554638
0.2678827326401686,-0.03783498142463924
0.2597039433933695,0.0394636217695026
0.2363495976674636,-0.0766848191736358
0.15152383205871775,0.21089033286776632
0.2411206470963463,0.029112880954444677
0.2425502074237291,0.369299930308742
0.2144865769731873,0.1529075699292621
0.2468898647475998,0.013019791230294148
0.14764951520233505,-0.33833316333382973
0.23060825855358436,0.4897211651531404
0.2624277041966814,0.6168490130319917
0.2317906010318677,0.22959181717292831
0.3089911371573126,0.26124192262397633
