linear_mps,angular_rad_s
0.038566487198444924,0.042867179942827516
-0.01482230157464677,-0.5381488779191557
0.058630301599932294,-0.5461115861737666
0.04273527090292849,-0.5772386149048018
0.11456733987171239,-0.4862888144977212
0.10922510616474955,-0.6279092124242436
0.16380491589269103,-0.5634789116145094
0.1952999968000982,-0.5905010511397937
0.24095986803673297,-0.5071175092848674
0.22341710199938714,-0.4805056460385992
0.24153243704601496,-0.2562319406351165
0.24741309748958792,-0.27917093863596143
0.2271107052050709,-0.07208488952802321
0.2413234936418972,-0.08821552496913215
0.22207153189415293,-0.000642914261368692
0.25117945697591487,-0.05016229236958425
0.2740080706854206,-0.01658486598130686
0.17526618927747545,0.6818449480217108
0.12655934371480299,-0.08132947399035058
0.25842610806297217,-0.14374922388379294
0.25348639893689984,-0.13547475687419872
0.23424661376265557,-0.14471598746293216
0.24473963881107105,0.026662703316607528
0.25374255584272487,-0.07027292028071826
0.25707169320703366,-0.010886146489699985
0.23545220836630054,0.044966264658643264
0.2860591644599275,-0.06252442650437116
0.229435114860286,-0.04748933579052202
0.2212545495634468,0.0175585871046068
0.2694213240731278,-0.062427598264157724
0.13723168291317647,-0.2382731780868891
0.217931204353724,0.11534422670270009
0.20364568454862303,0.11863225554436828
0.20537630490643796,-0.4120561371035441
0.18191257677624434,-0.02235746338776188
0.24337806270993312,0.2910038116468334
0.27881424119049353,0.06284702364790642
0.25774535234697665,0.22553476251973914
0.2222011797185085,0.09300126390644231
0.231015723439481,0.07285619482739078
0.08629852019835674,0.7154564933410442
0.11695196698436063,0.09159562425232334
0.27934009206168753,-0.17312318639732593
0.2480082575332325,-0.13662710412298154
0.18383344792322773,-0.24184296098359098
0.2399907784180794,-0.02232465915588188
0.26128118983604426,0.28197407372565436
0.20426481538377675,0.14087136570869457
0.279493019468958,0.11842744973955141
0.21922557125841813,0.46412610959596623
0.25329303276742937,0.29958363649519143
0.21923447820240383,0.2844014357678173
0.16409897011974806,0.5084954820967866
0.22903589081601747,0.39367679562260854
0.255911731526125,0.21699177962270297
0.22892753113658354,0.5328139786066877
0.23753899494622058,0.34526036906992036
0.21786366732751702,0.2779427213233009
0.1875831297030758,0.2258268874851343
0.26226857344461046,0.08547504389354374
0.22167549291481453,0.17891430297980793
0.22359661001076162,-0.06385376527200314
0.26619375605720924,0.05994524947636244
0.25949621306878645,0.1294412616236021
0.22408081475089744,0.1345106242858531
0.25490723589559533,-0.010345288395737673
0.22838906498067735,0.06841703871478927
0.24759203918158912,0.16778025336073082
0.22577820800760937,-0.0369376570855491
0.10627750799378476,-0.4570338358733506
0.10698261691348449,0.8947835670524568
0.2559823993572401,-0.019121939683981126
0.20199196628147667,0.04531420966741573
0.24002305434042998,-0.03177793609665074
0.2506169499294133,-0.059559914052955965
0.23528128625174288,0.016508581256378885
0.2831128520424607,0.03268400393026695
0.261038266692375,-0.11791527002507579
0.24772349177762437,-0.14530995376539313
0.2717158897774851,0.08221115007832464
0.26369305941282595,-0.09707588562386073
0.2859359214647128,0.01398090305131225
0.2255592886679793,0.004437700502743216
0.25405775509804324,0.017520038300809428
0.25415683517913784,0.0181876631611444
0.25539104643279803,-0.04471315036744391
0.157982657864241,-0.17264473035696334
0.21581871267856972,0.1356228369306066
0.2502751126525915,0.10458192922404136
0.23965730556988668,-0.08401203840660017
0.23863860728145506,0.07833722514768207
0.10610314420603148,0.4242879396332908
0.2975564299271701,-0.1366779210669036
0.2538944196794929,-0.05544041077635802
0.2665351993449803,-0.15205741410076856
0.2546079719830617,-0.0649898954756814
0.22610927237299827,0.09759448103331116
0.2637110406407762,-0.07646560074611958
0.1324477415240489,-0.5085522508232204
0.24040525044614008,0.1171022959525235
0.11693820047019672,-0.5809835399491337
0.24653539198512833,0.39555648730867554
0.2543449017433273,0.18588756844724172
0.25578384823538713,0.13904920891097589
0.26238976737053193,0.10992820512898425
0.248373184056024,0.11326685031999723
0.2576236887614884,0.06918354986388986
0.22044501646090361,0.045523473842667
0.23058461755252418,-0.00035945182903833126
0.2583595391378797,0.012044788319102861
0.255581477014952,0.03418596804687236
0.2567455456173227,-0.03246558381417003
0.2334415445730423,-0.013759351684485837
0.2801278272361775,0.10183741075455874
0.24635443311082802,0.08234485746536903
0.2188324280741311,0.24099888020326016
0.23381893200961956,-0.04574657237208227
0.20368202558322135,-0.18767873612907637
0.2566375684059545,-0.018359500043072338
0.26157480804827876,0.0118859789910008
0.2105846772356874,-0.20338221567655046
0.2601916727033879,0.06427905267705172
0.2612568275537018,-0.014808918707373976
0.25570440263968447,-0.10537529873113216
0.15530386946605212,0.02464380536457832
0.23388124626068535,-0.38451448408223365
0.2882257584747885,-0.23209454579384128
0.2364326913210579,-0.2542104576602945
0.09405760222784895,-0.4525730250603732
0.2595262668790546,0.1389137969103449
0.26852868194214846,0.14558103857212468
0.21741424665365686,0.12825077911947944
0.30092464382967493,0.06929362911162813
