linear_mps,angular_rad_s
0.07813914913555199,0.42519977631649164
0.07405130239693558,0.4698132053950976
0.12349347022118629,0.5139235557606365
0.17357089273347293,0.43264658092623165
0.18120958950481048,0.562532719231083
0.19137568253480267,0.5379046019657107
0.0525727813570905,0.3400142510152259
0.22316958885364277,0.8786780729236102
0.2102620094061118,0.22844001541166498
0.2699083905773557,0.3296452440734109
0.24342312854313136,0.18378935655601245
0.2611526887087842,0.1293455662134252
0.2568444445505146,-0.06872972516475259
0.22823763844355707,0.1082143468517258
0.24596988997291364,0.14776899159286727
0.24078923351978496,0.08663879892133104
0.2548044527454065,0.0013657027970517908
0.1262506950887703,-0.711692978266985
0.29981697862349543,0.04841004799134298
0.25927465841142094,-0.1261896482545966
0.26004511733781127,-0.06671939809023684
0.27943828557392936,0.027668549857191697
0.23796303430732837,0.05453783962508367
0.24586073477486767,0.04471022865379998
0.24562351084345496,-0.006531580509461031
0.19789389423973192,-0.38768651685066496
0.13193445989237784,0.3354453366485225
0.23807503845195577,-0.4766406464116503
0.23558432294784856,0.0975719021270148
0.257579298769628,0.05053713972908236
0.19047603057675971,0.11019283486075857
0.2652627589844158,-0.008004352007050922
0.26597970565820006,0.02711578193631627
0.27233700357519314,-0.03782838519732311
0.24705644766700707,0.1264731259052179
0.22740213666162973,0.06600748825524555
